address,latitude,longitude,geopoint
8642 HATHAWAY PL,35.1916908,-89.77469663,"35.19169080, -89.77469663"
1200 POPLAR AVE,35.14492924,-90.02023852,"35.14492924, -90.02023852"
3117 OVERTON CROSSING ST,35.21050189,-89.99458681,"35.21050189, -89.99458681"
2939 LAKE PARK RD,35.23053089,-89.96568799,"35.23053089, -89.96568799"
552 KING RD,35.06092718,-90.08258471,"35.06092718, -90.08258471"
35 N IDLEWILD ST,35.13900615,-90.0013285,"35.13900615, -90.00132850"
1356 N BELLEVUE BLVD,35.17645188,-90.01720522,"35.17645188, -90.01720522"
3329 BARRON AVE,35.09915989,-89.95158811,"35.09915989, -89.95158811"
709 LUCY AVE,35.1129262,-90.03872981,"35.11292620, -90.03872981"
3257 ROCHESTER RD,35.05988533,-90.07579677,"35.05988533, -90.07579677"
0 N PARKWAY,35.15447814,-90.02687051,"35.15447814, -90.02687051"
5020 SHUBERT CV,35.01157494,-90.06585293,"35.01157494, -90.06585293"
4531 SUMNERS WELLS RD,35.02475239,-89.9510385,"35.02475239, -89.95103850"
1069 RUTLAND RD,35.1026551,-89.96340468,"35.10265510, -89.96340468"
1158 PERKINS TER,35.1001159,-89.90849875,"35.10011590, -89.90849875"
1397 ETHLYN AVE,35.10431565,-90.01601024,"35.10431565, -90.01601024"
3683 FORD RD,35.04809401,-90.0828012,"35.04809401, -90.08280120"
4047 GIVEN AVE,35.15646313,-89.9258968,"35.15646313, -89.92589680"
0 TARANSAY,35.21377679,-89.95890305,"35.21377679, -89.95890305"
2144 STOVALL AVE,35.17950124,-89.98545754,"35.17950124, -89.98545754"
1314 GOODBAR AVE,35.12899712,-90.01790549,"35.12899712, -90.01790549"
1175 CANNON ST,35.11447487,-90.01745162,"35.11447487, -90.01745162"
277 PARKDALE DR,35.03056773,-90.05488923,"35.03056773, -90.05488923"
1504 BALTIMORE ST,35.10412144,-89.9729043,"35.10412144, -89.97290430"
0 WALES AVE,35.18540081,-89.92042755,"35.18540081, -89.92042755"
3214 JOHNSON AVE,35.14197072,-89.95406589,"35.14197072, -89.95406589"
1365 THOMAS ST,35.17877157,-90.03606907,"35.17877157, -90.03606907"
1521 DAVIS ST,35.1780551,-89.98913627,"35.17805510, -89.98913627"
796 N HOLMES ST,35.15392886,-89.95091694,"35.15392886, -89.95091694"
2731 TANGBOURNE DR,35.07424537,-89.83186877,"35.07424537, -89.83186877"
3000 BENJESTOWN RD,35.20729023,-90.04082233,"35.20729023, -90.04082233"
1466 WALKER AVE,35.11863091,-90.01321193,"35.11863091, -90.01321193"
3839 HORN LAKE RD,35.04387614,-90.06983883,"35.04387614, -90.06983883"
163 N EVERGREEN ST,35.14224036,-90.00327773,"35.14224036, -90.00327773"
120 TEMPLE AVE,35.09034817,-90.06686796,"35.09034817, -90.06686796"
6854 KIRBY ARMS DR,35.05417354,-89.83474228,"35.05417354, -89.83474228"
1561 LELAND ST,35.10434006,-90.03488996,"35.10434006, -90.03488996"
304 ASHLAND,35.14876705,-90.0305536,"35.14876705, -90.03055360"
742 NEPTUNE ST,35.12663893,-90.03192104,"35.12663893, -90.03192104"
1760 MAXINE ST,35.08352347,-89.91870419,"35.08352347, -89.91870419"
1652 ROCKDALE CV,35.00771269,-90.0087118,"35.00771269, -90.00871180"
93 N CENTURY ST,35.13439518,-89.95193818,"35.13439518, -89.95193818"
4392 MCCORKLE,35.02834718,-90.03918744,"35.02834718, -90.03918744"
288 JEANNE DR,35.03832611,-90.05442051,"35.03832611, -90.05442051"
3337 JAMES RD,35.19894772,-89.95236254,"35.19894772, -89.95236254"
185 SILVERAGE AVE,35.09886497,-90.06892522,"35.09886497, -90.06892522"
1048 AVON RD,35.15980338,-89.90115859,"35.15980338, -89.90115859"
1803 SOUTHWALL ST,35.08242398,-89.96626849,"35.08242398, -89.96626849"
2296 WARREN ST,35.08263815,-90.01609739,"35.08263815, -90.01609739"
986 S WELLINGTON,35.12031294,-90.04686473,"35.12031294, -90.04686473"
1749 EDGEBURG LN,35.17318933,-89.76705998,"35.17318933, -89.76705998"
4037 FIZER AVE,35.09471143,-89.92794977,"35.09471143, -89.92794977"
1793 SOUTHWALL ST,35.08300248,-89.96665056,"35.08300248, -89.96665056"
708 N STEVENS CIR,35.03428184,-90.04043176,"35.03428184, -90.04043176"
3201 FOREST BROOK DR,35.06120205,-89.92776709,"35.06120205, -89.92776709"
3038 CAPRI RD,35.06591883,-89.91462607,"35.06591883, -89.91462607"
8045 PORT DOUGLAS DR,35.12087129,-89.79469425,"35.12087129, -89.79469425"
894 TULLY,35.1653783,-90.0345934,"35.16537830, -90.03459340"
1213 COLBY ST,35.17246003,-90.01554968,"35.17246003, -90.01554968"
1567 WILBEC RD,35.08923915,-89.89352093,"35.08923915, -89.89352093"
2542 SUNNY HILL DR,35.25028546,-89.97880893,"35.25028546, -89.97880893"
3418 SELLERS ST,35.21885556,-90.02562688,"35.21885556, -90.02562688"
2949 E GLENGARRY RD,35.20621235,-89.95730295,"35.20621235, -89.95730295"
273 N HOLLYWOOD ST,35.14299465,-89.97870197,"35.14299465, -89.97870197"
2474 CORNING AVE,35.22376765,-89.98124283,"35.22376765, -89.98124283"
343 COLLINS,35.14434554,-89.97276978,"35.14434554, -89.97276978"
1530 POPE ST,35.1741238,-89.95629402,"35.17412380, -89.95629402"
3137 EMERALD ST,35.06300137,-89.88087616,"35.06300137, -89.88087616"
1740 VESEY AVE,35.12038741,-90.00406171,"35.12038741, -90.00406171"
1220 YORKSHIRE DR,35.09876652,-89.87209413,"35.09876652, -89.87209413"
3567 BIGELOW ST,35.2231306,-89.99971323,"35.22313060, -89.99971323"
0 WOODWARD,35.10768208,-90.02552483,"35.10768208, -90.02552483"
445 JEANNE DR,35.03775471,-90.04918017,"35.03775471, -90.04918017"
686 WESTVIEW NCK,35.02375823,-90.08715242,"35.02375823, -90.08715242"
3465 SHARPE AVE,35.08616551,-89.94735587,"35.08616551, -89.94735587"
3112 EDGEWARE RD,35.0514693,-89.95978888,"35.05146930, -89.95978888"
3740 BRIAR ROSE RD,35.09837041,-89.93791645,"35.09837041, -89.93791645"
3425 AUSTIN PEAY HWY,35.22021831,-89.91140556,"35.22021831, -89.91140556"
4373 S GERMANTOWN RD,35.02896432,-89.82255752,"35.02896432, -89.82255752"
3695 PHILWOOD AVE,35.1449589,-89.93801071,"35.14495890, -89.93801071"
2581 KENNER AVE,35.08549747,-89.97695789,"35.08549747, -89.97695789"
8454 CAIRN CREEK CV,35.14721244,-89.78142158,"35.14721244, -89.78142158"
1371 CEDAR HOLLOW DR,35.16295484,-89.76721995,"35.16295484, -89.76721995"
250 S WATKINS ST,35.13495564,-90.01369331,"35.13495564, -90.01369331"
6242 FLODDEN DR,35.08293845,-89.85527984,"35.08293845, -89.85527984"
2093 PROSPECT ST,35.08975551,-90.03717684,"35.08975551, -90.03717684"
1469 OAKWOOD ST,35.17628949,-89.9768301,"35.17628949, -89.97683010"
3194 S WINSLOW RD,35.06158845,-90.07751651,"35.06158845, -90.07751651"
5577 SYCAMORE GR LN,35.12427355,-89.87625048,"35.12427355, -89.87625048"
1051 LAGRANGE AVE,35.15800619,-90.0232982,"35.15800619, -90.02329820"
218 RENO AVE,35.16850161,-90.04067065,"35.16850161, -90.04067065"
270 W DAVANT AVE,35.08928644,-90.07192927,"35.08928644, -90.07192927"
311 HODGES ST,35.12363518,-89.97275114,"35.12363518, -89.97275114"
0 GEORGE,35.01519283,-90.07611286,"35.01519283, -90.07611286"
1870 COVENTRY DR,35.238508,-90.00119808,"35.23850800, -90.00119808"
1400 JEFFERSON AVE,35.14171891,-90.01412732,"35.14171891, -90.01412732"
3749 GIVEN AVE,35.15575362,-89.93562526,"35.15575362, -89.93562526"
4083 WELLWOOD ST,35.03711013,-90.06471105,"35.03711013, -90.06471105"
2241 YORK AVE,35.12427232,-89.9873215,"35.12427232, -89.98732150"
3598 HANNA DR,35.22376766,-89.92074944,"35.22376766, -89.92074944"
7000 JUANITA CIR,35.20128363,-89.82975431,"35.20128363, -89.82975431"
1908 MACAULAY AVE,35.23425363,-89.99987755,"35.23425363, -89.99987755"
1109 S SOMERVILLE ST,35.11645715,-90.0265841,"35.11645715, -90.02658410"
3795 MCCAIN RD,35.04498558,-90.07807412,"35.04498558, -90.07807412"
4509 LEATHERWOOD AVE,35.08645348,-89.91166586,"35.08645348, -89.91166586"
1019 RAILTON RD,35.10381297,-89.95033412,"35.10381297, -89.95033412"
2075 DURHAM AVE,35.23964304,-89.99409075,"35.23964304, -89.99409075"
29 ARMSTRONG RD,35.01710211,-90.06298088,"35.01710211, -90.06298088"
3739 LONGFELLOW RD,35.17578183,-89.9352864,"35.17578183, -89.93528640"
0 ALMA,35.16306813,-90.01494216,"35.16306813, -90.01494216"
1066 N DUNLAP,35.16976912,-90.02879582,"35.16976912, -90.02879582"
1769 DORRIE LN,35.08338136,-89.90949258,"35.08338136, -89.90949258"
4613 WHITEPINE ST,35.02272815,-90.04467865,"35.02272815, -90.04467865"
0 ELVIS PRESLEY BLVD,35.08868774,-90.01990799,"35.08868774, -90.01990799"
1429 WALTON RD,35.09277818,-89.89207948,"35.09277818, -89.89207948"
1412 WILLIE MITCHELL BLVD,35.10860445,-90.04330008,"35.10860445, -90.04330008"
1901 DEARING RD,35.07946703,-89.91427859,"35.07946703, -89.91427859"
0 SMITH AVE,35.17485143,-90.0203786,"35.17485143, -90.02037860"
3731 FAXON AVE,35.15026556,-89.93652638,"35.15026556, -89.93652638"
1204 REBEH CV,35.05516348,-90.10447514,"35.05516348, -90.10447514"
2297 LITTLEMORE DR,35.18799515,-89.7774454,"35.18799515, -89.77744540"
874 N BELVEDERE BLVD,35.16197899,-90.00164698,"35.16197899, -90.00164698"
3820 BISHOPS BRIDGE RD,35.04416965,-89.95806786,"35.04416965, -89.95806786"
963 MAURY ST,35.16481266,-90.00542677,"35.16481266, -90.00542677"
4578 VALLEY STREAM DR,35.25087396,-89.95520453,"35.25087396, -89.95520453"
4591 BERRYPICK LN,35.02337893,-89.85021049,"35.02337893, -89.85021049"
1657 ORR ST,35.17780747,-89.95484116,"35.17780747, -89.95484116"
0 VANCE AVE,35.13524482,-90.05255242,"35.13524482, -90.05255242"
244 CALDWELL AVE,35.16879265,-90.03977903,"35.16879265, -90.03977903"
3664 NEELY RD,35.04864603,-90.05589097,"35.04864603, -90.05589097"
438 MALBORO RD,35.14297471,-89.87900423,"35.14297471, -89.87900423"
1257 NEPTUNE ST,35.11253196,-90.0334549,"35.11253196, -90.03345490"
3569 AURORA CIR,35.13959226,-89.94231309,"35.13959226, -89.94231309"
594 BERCLAIR RD,35.14756779,-89.91147316,"35.14756779, -89.91147316"
3333 NORTHMOOR AVE,35.2163832,-89.91718711,"35.21638320, -89.91718711"
6236 THISTLEBROOK DR,35.0397288,-89.85530945,"35.03972880, -89.85530945"
3286 LUCIBILL LN,35.05891632,-90.02761123,"35.05891632, -90.02761123"
1477 E WALDORF,35.10524811,-90.01331751,"35.10524811, -90.01331751"
666 NOVARESE ST,35.14922213,-89.90936332,"35.14922213, -89.90936332"
4989 APPLEWOOD DR,35.01240492,-89.95795654,"35.01240492, -89.95795654"
240 N WATKINS ST,35.14529549,-90.01354618,"35.14529549, -90.01354618"
1854 RILE ST,35.09706527,-90.07484055,"35.09706527, -90.07484055"
1747 BUXTON AVE,34.99662449,-90.00549662,"34.99662449, -90.00549662"
1663 ONTARIO,35.19772959,-90.00841392,"35.19772959, -90.00841392"
5354 FONTANA AVE,35.05513547,-89.88468759,"35.05513547, -89.88468759"
4880 LOCHINVAR RD,35.01570444,-90.0108402,"35.01570444, -90.01084020"
4795 SHADY GROVE RD,35.12378299,-89.9020832,"35.12378299, -89.90208320"
842 CHATWOOD ST,35.15461637,-89.92979327,"35.15461637, -89.92979327"
1451 SEMMES ST,35.09228649,-89.96108524,"35.09228649, -89.96108524"
665 N BINGHAM ST,35.15317052,-89.97236583,"35.15317052, -89.97236583"
7477 LOGANCREST LN,35.06686811,-89.81361429,"35.06686811, -89.81361429"
0 RANGE LINE RD,35.22476083,-89.97420623,"35.22476083, -89.97420623"
4136 S GERMANTOWN RD,35.03582465,-89.82362782,"35.03582465, -89.82362782"
1521 S COOPER ST,35.10402556,-89.99295477,"35.10402556, -89.99295477"
2544 SYON DR,35.07958215,-89.86055365,"35.07958215, -89.86055365"
4456 ZELDA LN,35.15764812,-89.91207764,"35.15764812, -89.91207764"
1674 BROOKINS,35.1781957,-89.95524003,"35.17819570, -89.95524003"
3970 DUNN RD,35.09049763,-89.93022059,"35.09049763, -89.93022059"
1599 WOOD MILLS DR,35.16918682,-89.76931647,"35.16918682, -89.76931647"
7031 COBBLESTONE DR,35.0340301,-89.8287972,"35.03403010, -89.82879720"
1930 PEABODY AVE,35.13230692,-89.99746417,"35.13230692, -89.99746417"
1010 TULLY,35.16874693,-90.03422479,"35.16874693, -90.03422479"
4773 ALOHA AVE,35.06542044,-89.90469166,"35.06542044, -89.90469166"
1408 SARDIS ST,35.10890961,-90.04884507,"35.10890961, -90.04884507"
5099 CAPEN AVE,35.0644074,-89.89351442,"35.06440740, -89.89351442"
330 GRANVILLE AVE,35.03827301,-90.07505937,"35.03827301, -90.07505937"
2831 OVERTON CROSSING RD,35.20275736,-90.00054648,"35.20275736, -90.00054648"
2600 LOWELL AVE,35.09640131,-89.97624977,"35.09640131, -89.97624977"
286 N MANASSAS ST,35.14861237,-90.03416256,"35.14861237, -90.03416256"
2308 CASSIE AVE,35.22023832,-89.98671011,"35.22023832, -89.98671011"
8721 GRANDBURY PL,35.18558636,-89.77034529,"35.18558636, -89.77034529"
1456 DORIS AVE,35.10175616,-90.01424581,"35.10175616, -90.01424581"
2162 GRIGGS AVE,35.17631189,-89.98505092,"35.17631189, -89.98505092"
385 N MANASSAS ST,35.15141732,-90.0344106,"35.15141732, -90.03441060"
1487 DORIS AVE,35.10128998,-90.01313272,"35.10128998, -90.01313272"
3982 BERTRAM CV,35.0395813,-89.96146443,"35.03958130, -89.96146443"
1599 SOUTHERN,35.11603569,-90.00895463,"35.11603569, -90.00895463"
2525 SELMAN AVE,35.15322288,-89.97447019,"35.15322288, -89.97447019"
3192 MANHATTAN AVE,35.152111,-89.95453782,"35.15211100, -89.95453782"
1167 GOODMAN ST,35.09977749,-89.93346389,"35.09977749, -89.93346389"
2527 PERSHING AVE,35.1541848,-89.97416063,"35.15418480, -89.97416063"
4396 ELMRIDGE ST,35.02854731,-89.94507388,"35.02854731, -89.94507388"
591 E DEMPSTER AVE,35.08500477,-90.04335969,"35.08500477, -90.04335969"
3317 DENVER ST,35.21615501,-89.99618336,"35.21615501, -89.99618336"
4746 FAIRLEY RD,35.01884804,-90.05066947,"35.01884804, -90.05066947"
3152 PRINCETON AVE,35.1459274,-89.95605818,"35.14592740, -89.95605818"
1889 THRIFT AVE,35.21336281,-90.00064029,"35.21336281, -90.00064029"
1406 PEABODY AVE,35.13283838,-90.01463024,"35.13283838, -90.01463024"
4744 CORO RD,35.01891413,-90.11373419,"35.01891413, -90.11373419"
4135 CAMELOT AVE,35.06191038,-89.925596,"35.06191038, -89.92559600"
2947 MONTAGUE CV,35.08599058,-89.96409924,"35.08599058, -89.96409924"
4217 MEADOW RIDGE TRL,35.03360334,-89.83532821,"35.03360334, -89.83532821"
2364 CARROLLWOOD LN,35.18979954,-89.77266987,"35.18979954, -89.77266987"
985 W NESTING WOOD CL,35.15215518,-89.78389248,"35.15215518, -89.78389248"
4635 RALEIGH LAGRANGE RD,35.19841991,-89.90899435,"35.19841991, -89.90899435"
1157 PERKINS TER,35.10008427,-89.90929207,"35.10008427, -89.90929207"
0 TULANE RD,35.01897244,-90.04258482,"35.01897244, -90.04258482"
10 E BELZ BLVD,35.09660146,-90.06142686,"35.09660146, -90.06142686"
6190 QUINCE RD,35.08605024,-89.85484869,"35.08605024, -89.85484869"
3252 AUSTIN PEAY HWY,35.21360045,-89.91464409,"35.21360045, -89.91464409"
264 T M HENDERSON AVE,35.1679546,-90.03896348,"35.16795460, -90.03896348"
1506 OAKWOOD ST,35.17724231,-89.97617882,"35.17724231, -89.97617882"
3676 WALNUT GROVE RD,35.1321606,-89.93916399,"35.13216060, -89.93916399"
3291 MORNINGSIDE ST,35.21546772,-90.03904581,"35.21546772, -90.03904581"
2267 LONGSTREET DR,35.11106599,-89.98874886,"35.11106599, -89.98874886"
6456 SULGRAVE DR,35.0780151,-89.84803871,"35.07801510, -89.84803871"
3535 LYNCHBURG ST,35.22232071,-89.88811909,"35.22232071, -89.88811909"
818 KIPPLEY ST,35.15458341,-89.95654604,"35.15458341, -89.95654604"
4009 MALLORY AVE,35.08295149,-89.92828189,"35.08295149, -89.92828189"
2578 FONTAINE RD,35.07470319,-90.00909556,"35.07470319, -90.00909556"
5676 CHAPMAN AVE,35.08411528,-89.87408665,"35.08411528, -89.87408665"
2710 N GERMANTOWN PKWY,35.19970753,-89.79146575,"35.19970753, -89.79146575"
2193 STEPHANIE AVE,35.22196301,-89.99045803,"35.22196301, -89.99045803"
5095 BOWERS RD,35.00932041,-90.10708377,"35.00932041, -90.10708377"
267 VANCE AVE,35.13525033,-90.05296589,"35.13525033, -90.05296589"
198 INGLE AVE,35.10067372,-90.06923336,"35.10067372, -90.06923336"
818 ALIDA AVE,35.09769518,-90.03589635,"35.09769518, -90.03589635"
1632 MILLER ST,35.10239382,-90.04128148,"35.10239382, -90.04128148"
3876 RHODES AVE,35.09951256,-89.93342857,"35.09951256, -89.93342857"
3289 GRAVES RD,35.05881138,-90.04111356,"35.05881138, -90.04111356"
2968 IROQUOIS RD,35.13116837,-89.9627422,"35.13116837, -89.96274220"
270 E SIMPSON AVE,35.1153532,-90.05338696,"35.11535320, -90.05338696"
3480 MACON RD,35.16218686,-89.94453175,"35.16218686, -89.94453175"
4012 EDENBURG DR,35.2349433,-89.97763983,"35.23494330, -89.97763983"
2084 LOWELL AVE,35.10073828,-89.9934293,"35.10073828, -89.99342930"
3683 RANDOLPH ST,35.22619363,-90.03002254,"35.22619363, -90.03002254"
1706 MILL FARM DR,35.17198854,-89.77614264,"35.17198854, -89.77614264"
3048 COTTON PLANT RD,35.06539609,-89.81646818,"35.06539609, -89.81646818"
2139 ETHLYN AVE,35.1040631,-89.99143199,"35.10406310, -89.99143199"
1030 GRAND ST,35.10747423,-89.98224259,"35.10747423, -89.98224259"
1602 ELVIS PRESLEY BLVD,35.10286991,-90.01946772,"35.10286991, -90.01946772"
4319 GOLDIE AVE,35.15472301,-89.91672665,"35.15472301, -89.91672665"
2773 JOLSON AVE,35.08184839,-89.97003752,"35.08184839, -89.97003752"
283 BURDOCK,35.10608855,-90.05305785,"35.10608855, -90.05305785"
955 SHADOWLINE DR,35.02892433,-90.09619038,"35.02892433, -90.09619038"
1902 VALLEY RD,35.05314732,-90.12744994,"35.05314732, -90.12744994"
1514 HAMILTON ST,35.10390989,-89.97758968,"35.10390989, -89.97758968"
2252 THEDA AVE,35.22085324,-89.98853744,"35.22085324, -89.98853744"
2760 DEADRICK AVE,35.10482525,-89.97039302,"35.10482525, -89.97039302"
1411 FERGUSON RD,35.07453169,-90.01589784,"35.07453169, -90.01589784"
5174 MILLBRANCH RD,35.00726697,-90.0072669,"35.00726697, -90.00726690"
523 MALCOMB ST,35.14643531,-89.95445388,"35.14643531, -89.95445388"
4135 KIMBALL AVE,35.09199208,-89.92410089,"35.09199208, -89.92410089"
1479 MCMILLAN ST,35.10658744,-90.04281227,"35.10658744, -90.04281227"
396 MAGGIE DR,35.01200438,-90.07730059,"35.01200438, -90.07730059"
998 PARKROSE AVE,35.02362943,-90.09745485,"35.02362943, -90.09745485"
3796 RHODES AVE,35.09935446,-89.93587854,"35.09935446, -89.93587854"
1990 MONTREAT DR,35.1796425,-89.87637471,"35.17964250, -89.87637471"
1432 HARLEM ST,35.10666609,-90.00128618,"35.10666609, -90.00128618"
3170 COLEMAN AVE,35.15688357,-89.95505853,"35.15688357, -89.95505853"
2248 E LYON AVE,35.17865173,-89.98201255,"35.17865173, -89.98201255"
2322 PERES AVE,35.1757072,-89.9797586,"35.17570720, -89.97975860"
3780 MARWOOD ST,35.22877697,-89.96935041,"35.22877697, -89.96935041"
4123 WILMETTE AVE,35.17014728,-89.92315296,"35.17014728, -89.92315296"
582 VANCE AVE,35.13483008,-90.0424815,"35.13483008, -90.04248150"
1377 ELOISE RD,35.08599475,-90.01702761,"35.08599475, -90.01702761"
2510 STEELE ST,35.19402802,-90.01369375,"35.19402802, -90.01369375"
3106 JOHNSON AVE,35.14205552,-89.95773809,"35.14205552, -89.95773809"
879 RUBY CREEK PL,35.00043951,-90.09354993,"35.00043951, -90.09354993"
1505 FAIRFAX ST,35.17707277,-89.97104377,"35.17707277, -89.97104377"
4050 GREY RD,35.17299305,-89.9251922,"35.17299305, -89.92519220"
4533 VILLAGREEN DR,35.05825437,-89.91232093,"35.05825437, -89.91232093"
2318 SAINT ELMO AVE,35.2319285,-89.98664928,"35.23192850, -89.98664928"
1701 HARRISON ST,35.18262028,-89.97788451,"35.18262028, -89.97788451"
1238 WESTERN PARK DR,35.03092544,-90.10524718,"35.03092544, -90.10524718"
1150 BREEDLOVE,35.17123572,-90.0211729,"35.17123572, -90.02117290"
2165 VINTON AVE,35.12993302,-89.98970869,"35.12993302, -89.98970869"
1477 STANDRIDGE,35.17633516,-89.97215522,"35.17633516, -89.97215522"
2625 DUNN AVE,35.09086658,-89.97564948,"35.09086658, -89.97564948"
1029 WHITEHAVEN LN,35.01645854,-90.02966389,"35.01645854, -90.02966389"
6612 GAZEBO CV,35.03570149,-89.84301975,"35.03570149, -89.84301975"
379 S ALLEN ST,35.13429564,-90.05313203,"35.13429564, -90.05313203"
1601 KENT RD,35.04540757,-90.01052305,"35.04540757, -90.01052305"
5327 LOUISE RD,35.00289391,-90.10178388,"35.00289391, -90.10178388"
1420 E MCLEMORE AVE,35.11608716,-90.01472672,"35.11608716, -90.01472672"
3231 ASHWOOD ST,35.06032719,-89.92878638,"35.06032719, -89.92878638"
5185 CORDELL CV,35.07059484,-89.8905508,"35.07059484, -89.89055080"
1742 HARRISON,35.18384722,-89.97787885,"35.18384722, -89.97787885"
4049 WILDWOOD DR,35.09793547,-89.92714817,"35.09793547, -89.92714817"
1554 CORDOVA MILLS CV,35.16784439,-89.76678388,"35.16784439, -89.76678388"
3824 KERWOOD AVE,35.23386463,-89.93611306,"35.23386463, -89.93611306"
1043 FAXON AVE,35.15544716,-90.02411105,"35.15544716, -90.02411105"
3084 EMERALD ST,35.06444125,-89.88020914,"35.06444125, -89.88020914"
4391 TALL TREES DR,35.0975499,-89.9154775,"35.09754990, -89.91547750"
4430 BEACON HILL DR,35.24668069,-89.97728486,"35.24668069, -89.97728486"
4746 LEONARD RD,35.01891235,-90.04742442,"35.01891235, -90.04742442"
3798 LAKEHURST DR,35.22952087,-89.90530309,"35.22952087, -89.90530309"
4299 FOX RACE CV,35.03120044,-89.83530586,"35.03120044, -89.83530586"
3064 MANHATTAN AVE,35.1524506,-89.95878778,"35.15245060, -89.95878778"
86 BUILDERS WAY,35.0450283,-90.0611648,"35.04502830, -90.06116480"
3997 MARTINDALE AVE,35.21830459,-89.93020626,"35.21830459, -89.93020626"
1416 FIELDSTONE TL,35.16389401,-89.79025834,"35.16389401, -89.79025834"
207 W VERNELLE AVE,35.05036996,-90.07103377,"35.05036996, -90.07103377"
